Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw
21.596,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,1673|1616|1557|1504|1450|1400|1353|1303|1203|984|504|279|1139|1145|1091|1046|1008|971|937|904|873|843|816|788|759|732|709|688|666|603|476|393
21.63,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,359|-45|-836|-1214|-1229
21.664,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-1358|-1829|-2048|-2048|-2048|-2048|-1236|-731|-353|-98|-981|-1825|-1960|-1876|-1868|-1913|-797|1958|1872
21.6975,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,1786|1716|1652|1593|1538|1484|1434|1381|1192|973|919|876|694|562|551|458|966|1124|1065|1019|979|944|912|881
21.7312,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,851|822|793|769|743|706|693|665|644|625|603|584|566|550|531|513
21.765,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,497|458|465|449|432|418|408|-1865
21.7988,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1994|-1921|-1850|-1781
21.8332,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-1715|-1650|-1588|-1528|-1469|-1414|-1362|-1308|-1258|-1210|-1163|-1118|-1076|-1034|-995|-955|-920|-884|-850|-814|-782|-754|-723|-693
21.8675,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-664|-637|-613|-588|-566|-541|-519|-499|-478|-459|-440|-420|-396
21.9012,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,-379|-365|-347|-296|-155|-156|-252|-234|-61|2047|2047
21.935,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|1987|1915|1850|1785
21.9689,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,1722|1664|1604|1548|1494|1443|1392|1341|1296|1251|1206|1164|1124|1084|1047|1011|977|945|908|877|850
22.0028,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,824|794|764
22.0373,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,739|714|692|667|645|624|603|585|566|547|528|507|491|477|461|448|434|420|410|394|377|372|354|343
22.0715,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,332|324|313|306|295|288|279|272|263|256|248|242|234|228|220|215|210|203|199|195|189|185|182|180
22.1056,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,172|167|166|163|8|-1321|-1817|-710|156|83|-203|-298|234|346|321|305|292|284|269|264|257
22.1391,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,244|221|201
22.1732,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,225|224|208|186|164|90|74|122|65|-226|-745|-1157|-1234|-1490|-1844|-2048|-2048|-2048|-1458|-714|-601|-717|-526|-105
22.207,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,309|132|-573|-1111|-1131|-1106|-1529|-1769|-1964|-1674|-1129|-1272|-2048|-2048|-2048|-2048|-1353|-377|-1106|-1992|-1979|-1310|-636|-140
22.2407,51,0,0,808494,217012,81042,96986,154343,179027,67568,94556,2|-353|-796|-1063|-1009|-680|-369|-60
22.275,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,124|204|393|518|843|1133|677|24|-653|-985|-1112|-1240|-797|427|1419|1764|1676|1137|604|425
22.3083,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,523|742|597|73|-579|-755|-737|-902|-1147|-882|-475|-445|-657|-702|-853|-845|-438|24|-167|-525|-677|-775|-104
22.3422,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,313|-253|-1002|-1450|-1741|-1575|-1212|-823
22.3756,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-514|-1500|-2048|-2048|-2048|-2048|-2048|-2048|-2025|-1929|-1926|-1773|-1506|-1534|-1659|-1558|-1508|-1573|-1509|-1317|-961|-951|-1073|-941
22.4106,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-819|-593|-263|-125|-38|-775|-1134|-1081|-892|-690|-662|-521|-509|-295|608|952|492|-437|-627|-393|-170|-218|-115|140|-37
22.4441,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,
22.4775,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-605|-920|-890|-841|-802|-765|-734|-705|-676|-647|-617|-582|-536|-525|-524|-509|-488|-465|-434|-337|-109|384|806
22.5108,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,946|1142|1108|857|422|-153|-363|-258|-140|-289|-337|-39|509|1093|1921|2047|2047|1382|-853|-892|-838|-794|-758|-726
22.5442,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-695|-666|-637|-610|-514|-499|-542|-530|-507|-486|-466|-444|-426|-407
22.5775,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-390|-373|-122|2047|2047|2047|2047|2047|2047|2047
22.6105,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,2047|885|-163|-258|957|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|1764|1138|423|-70|-503|-516
22.6442,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-157|105|712|1555|1994|2019|1956|1748|1420|1335|1403|1287|1148|1280|1421|1332|728|-216|-715|-839|-1086|-1751|-2048|-2048|-2048
22.6776,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,
22.7125,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-2048|-2048|-1340|-676|-940|-1171|-1196|-885|-524|-766|-1101|-1155|-1048|-885|-997|-930|-796|-793|-921|-1188|-1371|-1478|-1322|-1129
22.7462,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-990|-948|-1034|-922|-1166|-1605|-1965|-2048|-1998|-1953|-1846|-1681|-1525|-1374|-1128|-813|-802|-893|-526|-227|-459|-643|-341
22.78,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-18|280|116|209|613|464|454|378|52|-355|-317|530|1895|1434|-556|-1015
22.8135,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,229|1337|1282|563|344|808|1513|1760
22.8468,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,1539|1514|1337|779|215|197|1112|1771|1716|1515|1754|2047|2047|2047|1731|1324|1254|856|-398|-1444|-1592|-1027|-393|-1010
22.8803,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-2048|-2048|-2048|-2048|-2048|-2041|-1977|-1972|-1898|-1799|-1545|-1089|-699|-1003|-1351|-1444|-1367|-1133|-726|-114|-136|-945|-1270|-1260
22.9139,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-1210|-1153|-1079|-1036|-969|-885|-813|-796|-813
22.9473,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-856|-828|-803|-771|-742|-713|-646|-614|-625|-610|-590|-566|-541|-520|-498
22.9808,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-476|-457|-437|-419|-404|-387|-370|-353|-338|-324|-310|-291|-82|455|1340|1649|987|444|586|1046|1661|1715|1226|456
23.0149,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-136|138|891|1003|402|41|1517|2047|2047|2047|2047|2047|2047|2047|2047|1941|1776|1760|2047|2047|2047|2047
23.0487,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,2047|2047
23.0829,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,2047|1760|1841|2047|2047|1991|628|28|420|632|359|108|-970|-2048|-2048|-2048
23.1168,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2026|-1953|-1878|-1811|-1742|-1677|-1613|-1554|-1496|-1441|-1383|-1331|-1281|-1229|-1181|-1138|-1094|-1035|-667|1112|2047|2047|1481
23.1508,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,1840|2047|2047|2047|2047|714|-21|1057
23.1849,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,2047|2047|2047|2047|1541|1640|2047|2047|2047|1927|2047|2047|2047|2047|1842|672|-734|-1817|-1837|-1364|-1187|-1608|-2048|-2048|-2048
23.2183,51,0,0,1673054,2055536,218273,194890,417962,245618,320809,345346,-1921|-1989|-2048|-2048|-2048|-2048|-1907|-1704|-758|517|122|-1010|-1612|-1841|-1811|-1707
23.2524,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-1417|-1320|-1453|-1378|-758|331|148|-186|1123|2047|1277
23.2864,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,460|663|1800|2047|1926|1428|1617|1830|2047|2047|2047|2047|2047|1782|1581|1961|1477|293|-282|661|2047|2047|2047|2047|2047|2047|2025|2022|2047
23.3204,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,2027|1397|-343
23.3543,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-616|-499|-1114|-1719|-2048|-1884|-1370|-869|-106|652|295|-1739|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1874|-1580|-1363|-1045
23.3883,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-1021|-849|-556|-380|129|273|290|348|25|-376|-743|-1582|-1825|-1444|-421|-503|-1463|-1516|-1084|-150|1636|2047|2047|2047
23.4223,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,2047|2047|2047|2047|2047|2047|2047|1995|2047|2047|2047|2047|2047
23.456,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,2047|2000|1932|1568|876|549|-161|-718
23.4897,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-793|-695|706|1542|1627|1532|1158|697|569|416|357|535|341|-604|-1413|-1687|-1740|-1943|-2048|-2048|-2048|-1243|-138|-2048|-2048|-2048|-2048
23.5236,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-2048|-2048|-2048|-2048|-1937|-1927|-2048|-1907|-1850|-2048|-2048|-1989|-1911|-1834|-1670|-1157|-1411|-1610|-1558|-1491|-1397|-1245|-1225|-1240
23.5566,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-1204|-1118|-963|-586|153
23.5913,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-134|-694|-693|-516|-116|285|307|327|579|1362|2047|2047|2047|1564|1592|1521|566|138|199
23.6247,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,443|896|1108|512|-353|-1177|-1585|-1572|-1483|-1203|-1034|-1163|-1145|-1037|-292|1555|2047|1561|833|621|1021|1530|1767|2047
23.6591,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,1541|165|-664|-468|594|1899|2047|2047|2047|1973|2047|2047|2047|1268|869|1712
23.6922,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,2047|2047|2047|2047|1798|769|-441|-1159
23.7261,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-1218|-601|53|352|455|549|593|1424|2047|1921|884|410|570|534|161|320|891|1017|662|23|116|1901|2047|2047
23.7598,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,
23.7943,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,2047|1793|256|-1014|-1363|-1496|-1509|-1542|-1374|-602|376|805|619|147|-494|-1598|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1876|-1059|-279|693|1174|1370|1495|2047|2047|1393|1094|1531|1933
23.8285,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,1975|1843|1968|1961|2047|2047|2047|2047|2047|2047|2047|1916|1828|1863|1783|1636
23.8619,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,1428|1330|599|-700|-1191|170|1505|1217
23.8956,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-2|-75|835|1303|1498|1494|769|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-737|1617|2047|2024|1235|194|-381
23.9306,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-669|-346|327|599|-40|-1270|-1573|-1053|-877|-930|-1146|-1105|-853|-602|-163|424|855|1193|1125|262|-470|-281|196|232
23.9639,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,116|-211|-455|-146|289
23.998,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,374|514|1125|1958|2047|2047|2047|1784|892|754|2047|2047|1832|-571|-1012|-1091|-903|-1144|-1361|1459|2047|2047|2047|2047|2047|2047|1978
24.0314,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,1910|1845|1783|1629|677|-147|162|400|-670|-2048|-2048|-2048|-914
24.0645,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,9|709|1000|701|166|-711|-981|-1165|-955|-506|-141
24.0976,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-180|-566|-605|-229|-230|-817|-693|-76|122|8|-98|378|979|1305|1268|1498|1507|1461|1360|662|262|291|437|320
24.1307,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,201|468|497|236|-49|-180|199|384|331|491|539|518|681|341|112|-281|-937|-747|-635|-357|723|1482|1555|1460
24.1649,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,1356|1205|899|722|535
24.1983,51,0,0,1139249,883238,569056,217141,672872,857708,664798,170919,-875|-2048|-2048|-2048|-801|-86|-481|-518|276|483|-230|-629|-249|-283|-1437|-2048|-2048|-2048|-2048
24.2322,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-2048|-2048|-2048|-2048|-2048|-2048|-1906|-1701|-1462|-1323|-1508|-1628|-1704|-1646|-1689|-1802|-1790|-1740|-1661
24.2661,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-1597|-1513|-1097|101|1197|1685|1927|1841|1792|1728|1642|1652|1400|1296|1594|2047|2047|2047|2047|2047|2047
24.3006,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,2047|2047|2047|2047|2047|2047|1979|2047|2047|2025|1958
24.3343,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,1891|1820|1737|1364|363|-327|-377|-398|-1138|-2048|-2048|-2048|-1626|-1324|-1853|-2048|-2048|-2048|-2048|-2048|-786|1272|2047|2047|1083
24.3682,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,645|1001|908|100|-721|-1181|-1386|-1113|148|2000|2047|2016|656|-1306|-2048|-2048|-2048|-2048|-2048|-2048|-2048
24.402,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-1908|-283
24.4361,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,492|724|978|995|946|1089|1116|1090|1097|642|70|32|285|427|360|331|244|-1|-196|6|1187|2047|2047|2047|2047
24.4694,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,2047|2047|1949|1489|1386|1077|-24|-12|453|596|948|1749|1841|1573|1379|1680|1776|1682|1569|1392|1096|903|726|242
24.5023,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,23|293|602|794|1091|1075|353|-107|653|1044|775|184
24.5355,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,81|738|1067|1130|1092|1036|1011|989|965|960|931
24.5687,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,898|866|834|804|769|704|605|507|407|264|5|-205|-75|315|472|304|-57|-328|-316|-263|-286|-551|-878|-1081
24.6027,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-1142|-793|-517|-668|-1015|-1801|-2048|-2048|-1450|-630|-359|-682|-525|0|86|-7
24.6372,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,184|-123|-1302|-1550|-860|-301|-177|-8
24.6704,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,520|973|908|728|746|803|777|642|502|427|282|410|834|988|918|786|803|874|848|768|628|178|-232|-28
24.7045,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,433|498|288|209|108|-136|-88|-119|-981|-1869|-2007|-2048|-2048|-2048|-1738|-1085|-1265|-1530|-1509|-1026|-260|119|-137|-627
24.7385,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-818|-338|614|1184|1046|680|480|369|113|-36|-260|-789|-1054|-1084
24.7722,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-1410|-1726|-1830|-1211|289|211|-989|-1687|-1586|-1636
24.8055,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-2039|-2048|-2048|-2048|-2048|-2048|-2048|-1966|-1831|-1757|-1772|-1677|-1513|-1211|-588|-409|-925|-1202|-279|1026|1305|693|619|1156
24.839,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,1141|385|512|1170|1404|1085|786|916|859|518|333|245|-177|-1400|-2048|-1882|-540|1011|1216|870|969|1179|1443|1708|1307
24.8733,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,146|-643|-1000|-1114|-637|211|820
24.9071,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,1286|1520|1626|1489|1127|561|-468|-994|-589|-503|-1078|-1389|-467|390|-41|-1182
24.941,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-1011|458|1333|1363|1332|1722|1932|1959|1580|923|608|593|1011|1653|1042|-71|-697|-909|-1339|-2048|-2048|-2048|-2048|-1644
24.9745,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-1361|-773|685|1719|1552|679|-57|-202|676|2047|2047|2047|2047|2047|2047|2047
25.0082,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,2047|2047|2047|1937|1895|1739|1339|761
25.0412,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,195|-65|-381|-1163|-1223|-634|-245|-205|-465|-443|-374|-140|81|65|264|761|866|395|-55|-276|-1010|-1930|-1949|-1453
25.0753,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,-1097|-753|262|1413|1815|1216|243|792|1853|1957|1815|1708|1841|1931|1865|1794
25.1085,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,1728|1664|1595|1544|1497|1446|1396|1348|1300|1250|1204|1143|16|-2048|-2048|-2048|-1697|-1910|-1750|-503|789|1232|1365|1383
25.1414,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,1303|1152|906|754|800|922|1068|1065|1065|1063|1139|1171|1099|1080
25.1749,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,1074|1035|999|955|937|914|882|858|835|806
25.2088,51,0,0,400054,282386,26595,125470,106590,140693,75591,84396,777|753|726|700|678|658|560|170|212|516|611|577|275|-20|454|552|520|500|483|467|410|342|421|389
25.2435,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,245|73|155|314|346|353|361|352|339|325|304|296|297|291|280|266|262|260|252|246
25.2764,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,236|231|227|219|214|208|202|199
25.3094,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,171|145|160|146|41|-114|-153|-73|39|-92|-707|-1033|-247|330|292|272|258|248|242|233|227|220|216|214
25.3429,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,211|74|123|199|197|192|184|179|170|166|162|160|160|157|134|-153|-645|-1289|-2048|-2048|-1741|-502|420|425
25.3771,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-155|-1533|-2048|-2048|-2048|-2048
25.4115,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1939|-1143|-566|-662|-1422|-1731|-1638|-1767|-1830|-1698
25.4454,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-35|2047|2047|2037|1514|-626|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2044|-1971|-1897|-1826|-1756
25.4787,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-1691|-1628|-1566|-1507|-1449|-1396|-1345|-1292|-1242|-1193|-1144|-1101|-1061|-1019|-982|-945|-906|-871|-836
25.5127,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-803|-771|-740|-711|-675|-571|-570|-600|-579|-523|-419|-293|-213
25.547,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-169|-142|-107|-206|-311|-158|119|338|246|-37|-199
25.5799,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-119|97|61|-125|-110|71|442|843|860|528|436|906|1345|1283|730|115|469|1858|2047|2047|729|-53|21|231
25.6131,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,232|84|361|1053|1846|2047|2047|2047|2047|2047|1172|56|-318|-254|-89|785|2047|2047|2047|1969|2038|2047|2047|1656
25.6465,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,951|1274|2047|2047|2047|2047|1809|1162
25.6803,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,706|552|512|532|326|341|906|1428|1892|1733|1334|884|737|988|1418|1379|480|-1692|-2048|-2048|-2048|-2048|-2048|-2048
25.714,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-2048|-2048|-2029|-1669|-1244|-43|960|1380|1456|1717|2047|2047|2047
25.7481,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,2047|2047|941|-124|-546|-663|-148|279|-33|-778|-1706|-1949|-1498|-916|-729|-1132|-1316|-1178|-1218
25.7813,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-455|733|1126|874|534|183|32|436|484|85|161|514|605|675|1187|1908|2047|2047|2047|1126|445|297|231|-105
25.8148,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-635|-579|-17|661|929
25.8486,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,1325|1756|1617|1016|492|162|16|76|152|278|621|855|1171|1810|2038|1986|1878|1853|1813
25.8836,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,1719|1577|1490|1243|865|865|1207|1323|1283|1144|954|934|1152|1206|1140|1079|948|592|429|520|490|362|290|311|229|-186|-360|192|633
25.9172,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,611|357|-56
25.951,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-282|12|260|199|-41|-139|-266|-221|-109|-211|-338|-310|-87|-88|-290|-621|-806|-826|-694|-428|-232|-331|-602|-474
25.9856,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,1002|1259|1196|1143|851|1076|1029|993|954|921|889|858|828|801|774|747|724|699|679|656|631|611|593|573
26.0185,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-275|-2048|-2048|837|848|800|752|646
26.0522,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-776|-1651|651|818|756|343|121|617|650|-181|-2048|-2048|-2048|-1795|-2048|-2048|-2048|-2048|-1684|377|1972|1952|1555|-713
26.0861,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-2048|813|1971|1877|1802|1737|1672|1609|1553|1497|1445|1396|1347|1300|1255|1210|1169|1127|1089|1050|1014
26.12,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,979|946|913
26.1538,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,883|852|822|793|768|740|715|691|667|646|627|262|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048
26.1878,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-2048|-2048|-2048|-2048|1197|2047|809|-1143|-2045|-2048|-2046|-2048|-2048|-2043|-1960|-1848|-1818|-1752|-1686|-1621|-1559|-1499|-1443|-1387
26.2218,51,0,0,1585332,1483159,847892,120669,363992,302926,337729,322299,-1335|-1284|-1234|-1187|-1141|-1099|-1058|-1016|-974|-936|-899|-867
26.2558,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-833|-797|-766|-738|-709|-680|-652|-627|-601|-578|-552|-531|-508|-488|-468
26.2906,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-449|-429|-411|-394|-378|-362|-345|-330|-313|-134|81|53|492|1190|1378|1228|869|379|1136|2047|2047|913|-108|648
26.3249,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,1603|1587|650|2003|2047|2047
26.3587,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,2047|2047|2047|2047|2047|2047|1548|-1203|-2048|-906|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|1981|730|901|1767|1708
26.3932,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,1637|1755|1733|1659|1597|1542|1490|1436|1386|1336|1291|1248|762|-1161|-1570|128|1213|1249|1205|1159|1112|1069|1033|999
26.4268,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,967|562|18|187|444|508|404|372
26.4615,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,323|442|594|424|99|372|663|630|617|739|706|677|652|630|611|507
26.4947,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,577|550|531|516|499|484|472|298|-477|-1820|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048
26.5287,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2010|-1937|-1864|-1795|-1726|-1662|-1602|-1541|-1482|-1427|-1371|-1320|-1270|-1221|-1173
26.5634,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-1128|-1084
26.597,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-1044|-1002|-964|-922|-856|-856|-825|-793|-760|-730|-699|-674|-646|-618|-593|-556|439|1874|-659|-635|-593|-17|1592|210
26.6306,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-629|-514|36|837|-101|-632|-589|-554|-525|-502|-478|-458|-438|-420|-402|-385|-369|-354|-338|-324|-309|-296|-282|-269
26.6639,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-259|-246|-234|-225|-212|-201|-169|-52
26.6973,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-83|-149|-162|-146|-94|195|624|396|21|-86|-3|282|274|-201|-211|-186|-170|-158|-149|-140|-133|-124|-118|-113
26.7306,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-105|-100|-92|-88|-83|-76|-71|-67|-61|-57|-53|-50|-44
26.7654,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-41|-20|426|195|-72|-56|-36|-33|-39|-36|-29|-18|77|283|663|1296|1899|1718|970|573
26.7993,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,1626|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|1461|562|2047|2047|2047|1029|260|2047|2047|2047|2047
26.8333,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,2047|2047|1216|-642|-1147|-1037|-1233|-1731
26.8673,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-1985|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1819|-1245|-1842
26.9012,51,0,0,390622,398598,268708,396834,40598,70661,74625,35478,-1878|-1794|-1717|-1605|-628|1824|2047|2047|2047|2047|2047|2047|1515|950|433|340|731|1113|947|1033|2047|2047|2047|2047|2047
